,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,pred_num_pix,pred_sum_pix,true_num_pix,true_sum_pix,ke,true_ke
183,251,7,0.9949607535474735,True,1,1,[14],[0.65909094],98,19.171686,121,23.439027786254883,23.098417075283557,26.7103236601186
184,252,6,0.4242575950931961,True,1,1,[11],[0.78512394],103,23.270527,113,28.389259338378906,28.03677938070642,31.91989687635794
185,253,10,0.424289965930668,True,1,1,[29  1],[0.9137931  0.00134499],109,31.004953,113,40.91469192504883,37.35536552337279,48.94388222467915
186,256,6,1.1225167910079612,True,1,1,[33],[0.6315789],19,4.4897366,12,3.3680315017700195,5.409321153020285,4.112817459456325
187,259,6,1.3415930190038556,True,0,1,[16],[0.83],86,29.850298,97,32.13364791870117,35.964214370911385,40.78725229119211
188,261,6,0.3000030517578125,True,1,1,[19],[0.8819444],131,34.780373,140,35.84757995605469,41.90406339714326,42.123102983331485
189,266,8,0.6707930974982584,True,1,1,[24],[0.776699],94,23.537374,89,31.415685653686523,28.358282525855376,38.120571542089785
190,267,11,0.3000030517578125,True,1,1,[38],[0.78205127],68,19.382769,71,22.995698928833008,23.352733290339092,28.827784341801237
191,268,5,0.300018310546875,True,1,0,[],[],11,3.7408867,-1,-1.0,4.50709239546075,-1.0
192,268,6,1.374750066269768,True,0,1,[10],[0.9245283],152,32.012203,154,40.556121826171875,38.568919538015344,45.22939491425295
193,271,11,0.2999267578125,True,1,1,[33],[0.85915494],65,18.455328,67,22.57758140563965,22.2353349249047,25.727685567066363
194,277,6,0.9486784728100077,True,1,1,[15],[0.8153846],115,36.786503,121,44.445220947265625,44.32108775678888,51.31142043265976
195,277,7,0.29998779296875,True,1,1,[29],[0.7736842],168,31.115496,169,34.759254455566406,37.48854901417192,45.300092318032554
196,279,12,0.4242468053627785,True,1,1,[11 10],[0.30927834 0.0030581 ],33,10.46097,-1,-1.0,12.603578222803323,-1.0
197,279,13,100.93118225923855,False,0,1,[4],[0.04007286],22,9.5485735,-1,-1.0,11.504305414406652,-1.0
198,279,14,0.42421444001344266,True,1,1,[17  4],[0.7522936  0.00625978],94,20.750666,97,17.899707794189453,25.000802005629943,20.49917114706199
199,280,14,0.3000030517578125,True,0,1,[16  9],[0.84375    0.01036269],30,10.935129,29,6.499349594116211,13.17485441644508,39.32634100705514
200,281,11,0.3000030517578125,True,1,1,[22  3],[0.86315787 0.00791139],92,18.367264,85,17.20363998413086,22.129233486681102,27.35985646230812
201,281,12,0.424268384549216,True,1,1,[12  7],[0.4347826  0.00100806],24,13.588338,-1,-1.0,16.371491443679997,-1.0
202,283,1,0.3000030517578125,True,1,1,[24  7],[0.7682119  0.00380228],131,28.259815,136,32.25117111206055,34.04797013983669,35.93521378606137
203,285,2,0.900060021284495,True,1,1,[15],[0.7883212],121,23.491283,124,25.185367584228516,28.30275110451572,32.625375867817525
204,287,7,82.20493064627438,False,1,1,[20 19],[0.64285713 0.03658536],75,23.668123,86,41.329158782958984,28.515811138842484,47.18155508075984
205,289,6,0.29998779296875,True,1,1,[8 7],[0.8176796  0.00127551],166,32.864166,163,34.40589904785156,39.595381035862204,40.96676338680205
206,289,7,inf,False,1,1,[1],[0.7897351],1605,406.94812,1638,420.330078125,490.29893990022595,521.8888521194459
207,291,9,0.300018310546875,True,0,1,[24],[0.23943663],141,55.514774,-1,-1.0,66.88527026808406,-1.0
208,291,13,1.9441913661785224,True,1,1,[30  3],[0.7768595  0.00127443],102,16.978624,113,21.132822036743164,20.456173908279606,42.171204410410155
209,291,14,0.4242575950931961,True,1,1,[31],[0.8492063],114,23.933617,119,29.03687286376953,28.835682696606742,32.140973218096335
210,292,2,0.9000142422981762,True,0,1,[10],[0.95454544],21,7.4104514,22,10.141639709472656,8.928254713495095,49.30731072490791
211,295,7,0.300018310546875,True,1,1,[32  2],[0.7443609  0.00168067],117,20.283548,115,22.725475311279297,24.438010066388603,34.16254288631583
212,295,8,0.29998779296875,True,1,1,[14],[0.7846154],53,18.64424,63,19.572927474975586,22.462939067059253,24.168740923897182
213,296,6,0.29998779296875,True,0,1,[11],[0.8472222],131,29.779844,135,38.8487663269043,35.87933046272003,43.83801123854498
214,297,11,1.5000244141121697,True,0,1,[48],[1.],4,3.181441,4,4.289546966552734,3.8330615284931233,34.40597820582759
215,299,1,0.9949055462777082,True,1,1,[40],[0.9166667],12,4.049896,11,5.000917434692383,4.879392486020744,5.351654444018977
216,299,2,0.29998779296875,True,1,1,[10],[0.815534],94,19.973955,93,21.46480369567871,24.06500621014331,26.19383439196101
217,302,1,0.29998779296875,True,0,1,[17  5],[0.6712329  0.00068322],63,17.0228,59,18.724620819091797,20.509398127176677,24.00263585973043
218,303,4,0.3000030517578125,True,1,1,[52  0],[6.5027320e-01 4.4033467e-04],153,28.759525,149,26.603187561035156,34.65003048080996,40.59691408667993
219,303,8,0.2999267578125,True,0,1,[18  9],[0.74814814 0.00336323],115,31.620045,121,28.807567596435547,38.09643940753248,43.86225100845171
220,304,12,0.3000030517578125,True,1,1,[27],[0.8378378],68,14.116569,68,17.00693130493164,17.0079139341791,25.279171333428106
221,304,13,0.6707930974982584,True,0,1,[12 11],[0.7761194  0.01239669],60,14.827727,59,15.341352462768555,17.864731708204893,18.43898312727412
222,306,0,0.29998779296875,True,1,1,[18  0],[0.7925532  0.00757576],165,31.360962,172,34.39052963256836,37.7842914627259,38.13795977919778
223,307,7,0.7348730873961772,True,1,1,[22 11],[0.72131145 0.00172824],109,24.071392,101,23.076875686645508,29.001677179911052,36.58885682833721
224,307,9,0.42421444001344266,True,1,1,[44],[0.8305085],107,25.716915,109,31.546777725219727,30.984235097126792,35.97820102575534
225,309,6,1.5297034601479038,True,1,1,[38],[0.21794872],21,5.26138,-1,-1.0,6.339012283876718,-1.0
226,312,1,2.121294448553479,True,1,1,[26],[0.8145161],114,31.308426,111,35.1986198425293,37.72099506424134,41.2835311639593
227,316,1,0.29998779296875,True,1,1,[32],[0.80625],142,30.907778,147,38.328208923339844,37.23828648946372,41.82394485017508
228,316,3,1.5588703939264994,True,1,1,[37  1],[0.60227275 0.00860585],78,21.130167,63,20.22784423828125,25.458032539091917,24.874766965982893
229,316,12,2.8301891638479315,True,1,1,[23],[0.6923077],71,16.164017,83,21.842275619506836,19.47471894413592,31.44796340658608
230,317,3,0.3000030517578125,True,1,1,[16 15 12],[0.72139305 0.02247191 0.00471698],172,41.690453,174,39.177734375,50.22946093455855,49.41322429828228
231,318,6,2.1213246594364428,True,1,1,[43],[0.8333333],65,18.617859,67,24.87831687927246,22.431155285203314,28.86544534243845
232,321,6,0.4242468053627785,True,0,1,[8 7],[0.8134328 0.0023068],122,28.12622,121,23.288257598876953,33.88701289533133,27.35422791751491
233,322,19,1.4999755861889612,True,1,1,[20],[0.7222222],100,24.237997,117,25.53645133972168,29.20240609042616,41.73515133091169
234,323,1,0.6708135693901118,True,1,1,[9 3],[7.8666669e-01 1.4480163e-04],133,34.377075,135,34.26158905029297,41.418162885918676,49.883570498920726
235,323,4,0.3000030517578125,True,1,1,[10  2],[0.859375   0.00093371],117,33.808735,121,41.440452575683594,40.733415534697386,47.513562512642125
236,325,8,0.29999542236328125,True,0,1,[10],[0.36241612],58,16.217941,-1,-1.0,19.539688294192395,-1.0
237,327,0,0.6708203933887703,True,1,1,[18],[0.81528664],138,24.610586,147,29.37151336669922,29.651308634194987,32.653941804816526
238,327,4,2.399993896484375,True,1,1,[44],[0.4074074],24,7.3914666,-1,-1.0,8.90538146696895,-1.0
239,332,0,0.2999267578125,True,0,1,[22],[0.870229],115,24.38362,130,28.285411834716797,29.377854588520098,31.455656516511716
240,332,2,0.29998779296875,True,0,1,[25],[0.9119497],149,33.733574,155,40.49238586425781,40.64286013683641,42.49406867313881
241,333,7,0.29999542236328125,True,1,1,[26  4],[0.7847222  0.00080841],133,26.281013,124,23.010644912719727,31.663871673216306,31.741377434155517
242,334,8,0.3000030517578125,True,1,1,[23],[0.8888889],111,29.68052,110,34.54454040527344,35.75966157108905,38.28623067406386
243,336,4,0.29998779296875,True,1,1,[46  0],[7.8899086e-01 1.9091256e-04],98,19.811543,97,21.64566993713379,23.869328326489555,25.27426919771545
244,337,3,0.3000030517578125,True,1,1,[16 15],[0.7751938  0.03723404],117,26.2078,112,25.914169311523438,31.57566254397473,29.135234319016128
245,338,7,0.670915928936066,True,0,1,[25],[0.13333334],9,4.8620896,-1,-1.0,5.857939318001989,-1.0
246,340,7,1.0816806184649572,True,1,1,[36],[0.852459],53,18.246607,60,22.145618438720703,21.983863646725577,28.542496882722364
247,342,2,0.300018310546875,True,1,1,[18 17],[0.7668394  0.01470588],170,30.648262,171,34.218963623046875,36.92561689629613,41.039590662522954
248,343,2,0.5195764834746849,True,1,1,[5],[0.90547264],194,36.769703,189,42.73942565917969,44.30084688117706,52.032180917320396
249,347,3,0.29998779296875,True,0,1,[5],[0.7387236],4505,1024.4779,4785,1436.59619140625,1234.3107292451054,1745.7394145757714
250,347,7,0.3000030517578125,True,1,1,[17  4],[0.7236842 0.0009901],69,15.802174,62,12.143633842468262,19.03876339096621,17.83811745641905
251,348,0,0.29998779296875,True,1,1,[20  2],[0.75510204 0.00265957],85,18.52544,87,21.417465209960938,22.319807489234282,29.968260602217278
252,348,7,0.3000030517578125,True,1,1,[17  8],[0.8306011  0.00423131],168,39.43882,167,45.65159606933594,47.51665046416134,51.609627451698884
253,348,8,0.42421444001344266,True,0,1,[19],[0.8648649],202,44.05514,212,43.67342758178711,53.07848367346339,49.20625874795594
254,349,5,0.3000030517578125,True,1,1,[44],[0.88],165,31.388592,164,32.42426300048828,37.81758044139449,46.63922045586787
255,350,1,1.7493007463769963,True,0,1,[33],[0.83505154],93,21.794283,85,28.044986724853516,26.258172184587963,34.10638973251321
256,350,4,0.3000030517578125,True,0,1,[32  1],[0.75609756 0.0042796 ],35,8.48762,37,7.248012542724609,10.226048618914135,36.28378765903372
257,352,6,176.45048354080913,False,0,1,[21],[0.04464286],5,0.9109558,-1,-1.0,1.0975370924156833,-1.0
258,356,1,0.4242683850979975,True,1,1,[9],[0.875],134,32.621147,136,38.03514099121094,39.30258693465267,47.91310216525799
259,356,8,0.29998779296875,True,1,1,[15 13],[0.87333333 0.0045977 ],145,50.220016,136,40.49606704711914,60.50604395119541,51.61842135927502
260,357,4,0.2999267578125,True,1,1,[12],[0.82894737],69,19.314049,70,22.24798583984375,23.269938273602225,30.094037795711916
261,359,5,0.3000030517578125,True,1,1,[38],[0.8043478],80,20.644806,86,20.252038955688477,24.873260130365214,21.610300079747898
262,361,2,0.3000030517578125,True,1,1,[7 6],[0.85915494 0.00322061],69,26.282013,63,25.935226440429688,31.665075830666417,41.605952612902215
263,361,3,2.418677325615849,True,0,1,[3],[0.02409638],2,2.1072712,-1,-1.0,2.538880957178323,-1.0
264,362,5,0.6708203933887703,True,0,1,[16  1],[7.3770493e-01 5.7686761e-04],51,15.0216255,55,17.028417587280273,18.098343998552807,21.9255776513939
265,364,7,0.29998779296875,True,0,1,[27  2],[0.5607477  0.00083857],65,18.873981,102,17.090335845947266,22.739736717867565,51.877277201114424
266,365,3,0.4242575950931961,True,1,1,[30],[0.82857144],67,18.56205,61,21.617395401000977,22.36391550087067,37.5471713472427
267,365,10,20.98712764226091,False,1,1,[26],[0.25],7,1.0770375,-1,-1.0,1.297635486327022,-1.0
268,365,16,0.29998779296875,True,1,1,[43  0],[0.52380955 0.00074822],81,18.38877,143,38.34041213989258,22.15514355395214,42.1348063645844
269,366,5,5.5154404459729625,False,1,1,[6 5],[0.79268295 0.06593407],77,22.289495,70,18.781375885009766,26.854813817035723,290.12772708776635
270,366,6,0.4242468053627785,True,0,1,[20],[0.8559322],103,19.532505,116,22.657543182373047,23.533138596867943,27.000952950288937
271,367,6,0.600006103515625,True,1,1,[22 21],[0.6363636  0.00186567],51,18.703003,57,21.018413543701172,22.533738469503014,28.22503993763095
272,368,9,0.4243007545635366,True,1,1,[54  1],[7.777778e-01 1.246106e-04],143,26.1478,145,29.33928108215332,31.503374030791136,31.92307765143866
273,369,13,0.29998779296875,True,0,1,[12],[0.875969],120,28.475424,122,29.192903518676758,34.30773953357375,37.52627178391815
274,371,9,0.3000030517578125,True,1,1,[13],[0.75586855],171,40.911575,203,44.51695251464844,49.291054599256405,50.51521629862846
275,372,5,0.6707999215750157,True,1,0,[],[],12,4.1696367,-1,-1.0,5.023658706481199,-1.0
276,374,8,4.189280754769324,False,1,1,[11],[0.7777778],7,5.3082676,9,9.171341896057129,6.395503124558783,14.073572025425433
277,375,11,0.7348855450891699,True,1,1,[44],[0.79881656],155,32.920837,149,33.59907913208008,39.66365952089609,42.007851959578694
278,375,18,2.59808061619377,True,1,1,[32],[0.60150373],89,18.291037,124,28.09758758544922,22.03739350100598,45.6873173816349
279,380,3,0.424268384549216,True,1,1,[13],[0.76666665],103,19.591066,109,20.08207893371582,23.603694410209197,27.118047262156676
280,380,4,0.3000030517578125,True,1,1,[14  0],[0.8579882  0.00208768],161,37.247223,153,38.89824295043945,44.876172169145335,42.81164723610095
281,384,1,0.29998779296875,True,1,1,[15],[0.8873239],130,29.175377,138,34.62613296508789,35.151056496493794,37.25032707203718
282,387,4,0.9486808855008206,True,1,1,[20],[0.15822785],30,6.573877,-1,-1.0,7.920333563563336,-1.0
283,387,5,0.424252200193688,True,1,1,[28],[0.8203125],119,20.623903,114,18.72613525390625,24.848076234380883,24.790367949586994
284,388,7,141.86448317857636,False,1,1,[ 4 16],[0.76837176 0.00512214],2466,534.1019,2443,595.178466796875,643.496299651732,747.3070621490479
285,393,7,0.3000030517578125,True,1,1,[21  3],[0.8291139  0.00369004],143,28.894226,146,32.6424446105957,34.8123205713479,43.34906101483863
286,394,6,0.4243115434708169,True,0,1,[13  2],[0.7741935  0.00564972],105,21.72392,115,27.15351676940918,26.173398580895853,36.903210958521434
287,396,1,0.4242575950931961,True,1,1,[10  9],[0.81       0.00413223],177,36.017693,185,35.40936279296875,43.3948103203831,41.19988938674357
288,397,3,3.2450002389002894,False,1,1,[15  5],[0.83916086 0.00636943],131,28.69773,132,30.58937644958496,34.57557724182865,38.88747200608815
289,397,4,0.5196557677795828,True,1,1,[14  6],[0.86315787 0.0046729 ],89,18.48625,88,20.23877716064453,22.27259026952537,26.699240841847125
290,397,5,0.3000030517578125,True,0,1,[13  7],[0.66019416 0.00637567],95,19.269096,76,15.535128593444824,23.215778764471953,29.350117504567933
291,399,4,0.29998779296875,True,0,1,[19  0],[0.91925466 0.0015448 ],159,30.467634,150,29.441131591796875,36.70799301331302,45.14858451676079
292,403,4,0.4243115434708169,True,0,1,[10],[0.84810126],75,18.749594,71,16.699111938476562,22.589871969567724,19.988089196541633
293,404,5,0.29998779296875,True,1,1,[18 19],[0.6282051  0.17419355],150,39.36209,104,34.49665069580078,47.424206101750755,50.41403958539881
294,409,3,0.4242575950931961,True,1,1,[11],[0.7],67,23.831778,69,31.640756607055664,28.712985027267276,40.0394707821831
295,411,13,1.3747800340061365,True,1,1,[18],[0.6363636],7,2.1022077,11,3.7426090240478516,2.5327803140663243,27.462193402657043
296,412,7,0.3000030517578125,True,1,1,[17],[0.7905759],169,36.28129,173,39.224491119384766,43.712395357798385,43.702744493374
297,412,8,0.2999267578125,True,1,1,[25 23],[0.5033557  0.02353556],129,27.299568,95,17.742691040039062,32.891045995505465,41.063200121480016
298,413,6,0.2999267578125,True,1,1,[13],[0.89344263],117,21.842241,114,20.99264907836914,26.31595335811018,22.730768641224763
299,415,9,118.77052129045147,False,1,1,[5 7],[0.69674796 0.00171024],4074,1173.5488,4274,1614.527587890625,1413.914250753012,2086.3844298154872
300,416,6,0.899993896484375,True,0,1,[12],[0.9157895],92,29.039917,90,40.415985107421875,34.98785179781627,46.81038045768742
301,417,6,0.600006103515625,True,1,1,[ 9 10],[0.140625   0.02352941],13,4.3831377,-1,-1.0,5.280888798725175,-1.0
302,418,4,0.3000030517578125,True,1,1,[27],[0.85714287],31,6.8154206,34,8.236546516418457,8.211350153727704,13.903416150641165
303,421,7,1.2369405696937397,True,1,1,[17],[0.7876106],94,21.423956,108,29.665626525878906,25.8119950811547,39.388007504331036
304,422,12,0.2999267578125,True,1,1,[34],[0.8663793],215,39.2556,218,43.85111999511719,47.295903585043305,51.3069049794079
305,423,5,1.307637477671753,True,1,1,[14],[0.78125],81,22.779488,90,27.67381477355957,27.445165795016003,37.93199523749979
306,423,8,1.3416680825292133,True,0,1,[27],[0.04081633],2,0.7108331,-1,-1.0,0.8564253887498235,-1.0
307,426,3,9.266077896596263,False,1,1,[16 13],[0.04029304 0.01162791],12,2.6718786,-1,-1.0,3.2191308147935986,-1.0
308,426,12,0.3000030517578125,True,1,1,[22],[0.5692308],41,15.082208,61,24.709388732910156,18.171334553913898,38.312883698196195
309,427,0,3.5241807352764956,False,1,1,[33],[0.74285716],56,14.038117,66,15.951127052307129,16.91339446837644,33.05857693437544
310,429,7,1.5297303925844445,True,1,1,[15],[0.73770493],56,17.789928,50,24.7832088470459,21.433648718408794,43.34227074125007
311,429,8,0.29999542236328125,True,1,1,[22 20],[0.7888889  0.02222222],78,21.479406,83,24.86751365661621,25.878802839531957,26.6243585359515
312,430,13,0.29998779296875,True,1,1,[31],[0.81707317],150,38.286697,148,36.912567138671875,46.128551069512426,48.23957754322536
313,431,12,0.42421444001344266,True,1,1,[43 42],[0.87234044 0.00155039],87,18.818857,89,23.79140853881836,22.673321919268876,31.43740448068084
314,433,3,1.4696838788554538,True,1,1,[14  7],[0.86764705 0.00483092],191,40.22656,190,37.86130142211914,48.46573335578643,43.78450288657649
315,433,4,0.4243007545635366,True,1,1,[19  2],[0.83760685 0.00344234],107,28.373146,108,28.529342651367188,34.18451332184206,34.29442655270228
316,438,5,0.4243007545635366,True,0,1,[33  0],[6.0256410e-01 1.5167602e-04],109,21.123932,141,29.187891006469727,25.450520343091117,42.81234887766288
317,439,7,0.29998779296875,True,1,1,[8 6],[0.6041667 0.000625 ],37,12.281299,40,9.199334144592285,14.796745346253179,10.61409244267236
318,440,7,0.7348232545122138,True,0,1,[16  4],[0.81060606 0.0015949 ],123,29.992033,116,25.552404403686523,36.13497952380813,39.6668772819235
319,440,10,1.8248147113520248,True,0,1,[22],[0.84],134,30.932259,142,34.930850982666016,37.26778145296028,47.201163623610455
320,442,9,0.5195940990723286,True,0,1,[28],[0.7826087],62,19.733719,61,20.468244552612305,23.775564906108812,24.437860537238656
321,443,1,334.83293959897526,False,1,1,[24 23],[0.4040404  0.01886792],43,8.449101,-1,-1.0,10.179640298866365,-1.0
322,445,13,24.324054030805158,False,1,1,[31],[0.8125],414,99.22029,427,125.32769775390625,119.54251944300641,161.90198020090634
323,449,2,0.29998779296875,True,1,1,[21 20],[0.80689657 0.00322581],130,31.38448,132,39.67809295654297,37.81262593096998,50.68766108410807
324,449,12,0.3000030517578125,True,0,1,[41  0],[0.8448276  0.00246914],109,33.42732,105,35.481231689453125,40.27387779879283,38.92697423186845
325,449,13,0.3000030517578125,True,0,1,[11],[0.75438595],96,20.016773,104,21.311817169189453,24.116594245634886,26.978141803509
326,453,6,8.954903394261663,False,1,1,[28],[0.5294118],10,2.0550082,16,5.650852203369141,2.4759134614323997,9.668983560610803
327,454,1,0.29998779296875,True,1,1,[24],[0.78409094],78,19.611929,79,25.08926010131836,23.628830047975107,36.58070843099805
328,454,5,1.7233783563986618,True,1,1,[16  3],[0.8235294  0.00197628],157,23.29635,153,22.496315002441406,28.067892143525274,28.74965889268605
329,455,4,0.5999755859375,True,0,1,[11  1],[0.78367347 0.00100806],218,47.00386,219,45.80422592163086,56.63115719714797,51.90217930201798
330,456,4,0.3000030517578125,True,1,1,[34  0],[8.3333331e-01 1.3631406e-04],117,26.655603,114,34.7747688293457,32.11518482989576,50.20279869915513
331,461,4,1.2368813568060792,True,1,1,[35],[0.4107143],52,13.226602,-1,-1.0,15.93566457909274,-1.0
332,462,1,0.9487074243266715,True,1,1,[18],[0.825],110,25.140265,109,29.35610008239746,30.289475314588433,33.53368851479568
333,462,5,0.2999267578125,True,1,1,[14],[0.5425532],61,18.872297,84,53.25273132324219,22.7377075746835,140.25354324220882
334,464,6,0.29998779296875,True,1,1,[26  1],[5.5865920e-01 1.2931591e-04],120,23.036816,159,39.54596710205078,27.755199570253673,50.71888881122416
335,465,9,0.3000030517578125,True,1,1,[10],[0.7948718],139,30.073174,141,40.3696174621582,36.23273918427617,46.28138014087896
336,466,3,inf,False,1,1,[11],[0.77828056],177,57.1017,216,52.81580352783203,68.79722870976093,70.99933996276039
337,466,6,0.29998779296875,True,0,1,[3],[0.05714286],4,1.4560661,-1,-1.0,1.7542965440865024,-1.0
338,466,7,0.29998779296875,True,1,1,[10],[0.8488372],81,16.5874,78,16.394309997558594,19.984819802893217,22.544100801683193
339,467,10,0.29998779296875,True,0,1,[10],[0.7777778],30,10.409873,34,12.19648265838623,12.542015673166299,13.6647574054925
340,468,0,2.078464492986382,True,1,1,[11],[0.71929824],95,22.086866,101,30.104549407958984,26.61068238407733,44.9062406396787
341,470,7,0.300048828125,True,1,1,[43  0],[0.716129   0.00431034],128,31.5155,138,37.19797134399414,37.97048086143402,49.93595038032365
342,471,5,0.29998779296875,True,1,1,[28],[0.5673077],73,20.307999,90,27.85262107849121,24.467468261718754,31.840739234544976
343,472,10,1.8248172198608035,True,1,1,[20],[0.8787879],121,19.017252,127,24.646846771240234,22.912351769137096,25.865484851421574
344,473,8,0.3000030517578125,True,0,1,[33  2],[0.73913044 0.00082102],67,12.870343,53,14.69811725616455,15.506437600377096,20.729895362021104
345,473,9,0.300018310546875,True,0,1,[17],[0.48],15,3.8605974,-1,-1.0,4.651322135006089,-1.0
346,474,5,0.4242683850979975,True,0,1,[15  7],[0.6025641  0.00767263],52,8.845419,73,20.021493911743164,10.657131241028567,37.47075478513167
347,476,11,0.899973551504155,True,0,1,[28],[0.8015873],108,24.576225,119,23.46363639831543,29.60990997682135,50.58407426759485
348,476,12,0.2999267578125,True,1,1,[13],[0.70625],130,35.861633,143,39.22386169433594,43.20678710937501,50.46186971107354
349,476,13,4.695729105116678,False,1,1,[34],[0.61864406],94,23.641397,97,31.12139892578125,28.483611417103965,47.64505014134694
350,477,0,0.300048828125,True,0,1,[27  2],[0.6764706  0.02027027],64,15.41088,50,12.80797004699707,18.567325408200187,16.154271506167806
351,477,4,0.3000030517578125,True,1,1,[3],[0.8035547],958,221.58998,970,279.8643493652344,266.9758808181947,345.1606773168604
352,477,9,0.4242683850979975,True,1,1,[10],[0.76623374],66,15.432079,70,18.60155487060547,18.592866644801866,20.96738435735217
353,478,2,0.3000030517578125,True,1,1,[16  2],[8.484849e-01 3.196931e-04],119,25.626669,125,29.109588623046875,30.875504735004473,35.003895316051825
354,479,7,1.374800012635153,True,0,1,[24],[0.83233535],152,29.970081,154,28.580097198486328,36.10853172210326,34.44978246814033
355,482,5,0.3000030517578125,True,1,1,[16  9],[0.6981132  0.00181488],43,10.619144,47,8.66672420501709,12.794149927346105,11.801391583320889
356,483,0,1.6155630432309365,True,1,1,[31],[0.7679558],156,31.340067,164,37.68935775756836,37.759116758783186,45.01909578690573
357,484,4,23.31138310518638,False,1,1,[20],[0.6545454],128,23.088192,145,25.160808563232422,27.81709877841444,40.85366188542662
358,485,3,0.9000015258789062,True,1,1,[23  1],[0.75739646 0.00556328],148,30.614132,149,33.27032470703125,36.884496298181006,41.43177087475597
359,486,3,1.615540375144195,True,1,1,[20],[0.7723577],109,21.218508,109,25.243167877197266,25.564467188823656,30.09843226319262
360,487,10,2.2450050353577398,True,1,1,[31],[0.77922076],71,15.395495,66,17.921903610229492,18.54878965630589,23.75781596753647
361,490,5,0.29998779296875,True,1,1,[18  4],[0.77272725 0.00470588],79,16.275167,77,17.060413360595703,19.608635500252966,21.930547999052305
362,491,7,0.899993896484375,True,1,1,[32],[0.8105263],84,21.30855,88,20.65577507019043,25.672951663833068,27.489021106301372
363,492,0,0.9486881234137319,True,0,1,[16  5],[0.5263158  0.00552486],106,21.914158,184,39.842498779296875,26.402599840279088,49.62428119851639
364,494,4,0.300018310546875,True,0,1,[30  0],[0.76363635 0.00121507],47,16.331354,50,16.046314239501953,19.676330290645005,48.76942294831507
365,495,7,0.600006103515625,True,1,1,[25],[0.6666667],7,2.154501,8,4.846045017242432,2.5957842907273627,5.996751480802207
366,496,8,0.9487122496162614,True,1,1,[13],[0.7425743],175,29.672352,177,36.798606872558594,35.74982149055206,45.527523973118534
367,498,3,0.29998779296875,True,1,1,[19],[0.94949496],194,54.70112,192,45.16520690917969,65.90496201113046,51.02345426201781
368,498,4,0.29998779296875,True,1,1,[13 12],[0.75233644 0.05392157],191,37.0903,184,32.64268112182617,44.687110257436,39.835732781013
