,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,pred_num_pix,pred_sum_pix,true_num_pix,true_sum_pix,ke,true_ke
369,499,2,1.9209448969254719,True,1,1,[0],[0.01017935],23,4.324895,-1,-1.0,5.210716753120883,-1.0
370,501,5,42.22759388195386,False,1,1,[4],[0.17419355],40,7.3096075,-1,-1.0,8.806756031082339,-1.0
371,501,7,0.4243007545635366,True,0,1,[14],[0.73394495],99,32.989845,90,30.120563507080078,39.7468015372035,46.52825818165457
372,502,7,1.5,True,0,0,[],[],6,2.2280006,-1,-1.0,2.6843381215290854,-1.0
373,503,1,0.3000030517578125,True,1,1,[7],[0.8181818],140,29.947548,140,30.790267944335938,36.081383027226096,35.539846561933764
374,503,4,0.29998779296875,True,1,1,[11  3],[0.8513514  0.00162206],142,30.318224,132,30.251083374023438,36.52798066656274,48.24426450885902
375,503,5,0.3000030517578125,True,0,1,[8],[0.1388889],5,1.2621678,-1,-1.0,1.5206841101129371,-1.0
376,506,8,0.5999755859375,True,0,1,[11],[0.5],4,2.6816492,-1,-1.0,3.2309026603239133,-1.0
377,508,1,0.29998779296875,True,1,1,[15],[0.90588236],82,23.610542,80,28.956661224365234,28.44643650284733,38.747524139349984
378,509,4,0.29998779296875,True,1,1,[51  4],[0.8220339  0.02116402],109,21.735102,106,24.553653717041016,26.18686951786639,29.428348979519146
379,511,8,0.3000030517578125,True,1,1,[20],[0.7816092],156,34.546295,154,33.87773895263672,41.62204236869353,44.141771402416474
380,512,7,0.9486929497831813,True,1,1,[21],[0.9122807],54,11.531559,55,15.255349159240723,13.893444566841586,19.96485394641761
381,512,8,0.2999267578125,True,1,1,[8 7],[0.7086093 0.001443 ],115,27.761887,143,36.490413665771484,33.44805614057794,43.540843041764916
382,513,0,0.4242575950931961,True,1,1,[17  2],[0.8341709  0.00089008],179,39.134903,186,39.26911926269531,47.15048548686936,42.25803021489321
383,514,9,0.3000030517578125,True,1,1,[36  0],[8.4827584e-01 7.6103501e-04],134,25.766289,134,32.874935150146484,31.043721394366532,38.62470568194362
384,517,5,0.9000244140625,True,1,1,[18],[0.5882353],47,16.180359,61,24.220375061035156,19.494408297251507,27.998497028523413
385,517,10,4.337043144644297,False,0,0,[],[],2,0.6804731,-1,-1.0,0.8198470954435418,-1.0
386,518,10,0.29998779296875,True,1,1,[30  2],[8.3919597e-01 5.6689343e-04],179,46.386147,187,42.27101135253906,55.88692354868694,50.19016915104047
387,518,11,8.984976474467219,False,1,0,[],[],1,0.24803941,-1,-1.0,0.29884266207017096,-1.0
388,519,9,0.7348543984012518,True,1,1,[29],[0.7361111],62,15.432458,63,13.574962615966797,18.59332279986646,20.255324197833904
389,519,10,22.274823922186254,False,1,1,[38],[0.1724138],19,4.238825,-1,-1.0,5.107017884771508,-1.0
390,522,6,0.2999267578125,True,1,1,[16  3],[0.8216216  0.01351351],171,35.358093,166,35.87635803222656,42.60011236351657,44.13701072569475
391,524,9,1.2727584005374684,True,0,1,[35],[0.8695652],21,7.7412953,22,9.736109733581543,9.326861852622894,12.135029942033778
392,526,0,0.3000030517578125,True,1,1,[13  9],[8.0952382e-01 6.9252076e-04],176,36.81254,166,37.42617416381836,44.35245559876224,50.1019650106891
393,526,2,1.2728015572029576,True,1,1,[20],[0.822695],131,30.369213,126,31.72028160095215,36.58941337861211,38.04677132340301
394,526,12,0.29999542236328125,True,1,1,[16  8],[7.567568e-01 5.520287e-04],31,7.44982,34,10.417227745056152,8.9756867971765,18.088190411973894
395,527,3,inf,False,1,1,[22  3],[0.7096774  0.07092199],133,32.897552,132,32.342811584472656,39.635605409920935,49.09745752975336
396,527,6,0.4243007545635366,True,1,1,[12 16],[0.7109827 0.1242236],155,33.06627,141,35.94243621826172,39.838878217949926,42.135324020136764
397,528,6,0.29998779296875,True,0,1,[21],[0.8245614],102,21.266611,106,21.860517501831055,25.622423011136345,23.849225830224118
398,531,5,0.4242252311158769,True,1,1,[39],[0.76666665],54,12.238321,52,11.767736434936523,14.74496542689312,13.023083634131531
399,533,2,0.6707930974982584,True,1,1,[33],[0.83181816],201,43.75726,202,42.30311584472656,52.71958960108011,49.68821172517057
400,533,3,0.300048828125,True,0,1,[35  1],[0.733871   0.00232019],108,23.26074,107,34.66672134399414,28.024988289339,40.552030356612974
401,533,4,30.420078794279764,False,1,1,[28 36],[0.7253521  0.13043478],137,24.614765,108,27.96283721923828,29.65634357498353,29.620788990310164
402,533,6,0.600006103515625,True,1,1,[32],[0.625],61,19.396809,43,7.780586242675781,23.3696489449007,32.01218924821013
403,534,6,0.29998779296875,True,1,1,[12  3],[8.0000001e-01 5.3676864e-04],89,17.55071,91,19.476112365722656,21.145434551928417,29.407050260106036
404,535,6,0.3000030517578125,True,1,1,[18  1],[0.7808219  0.00200803],128,29.254747,132,37.54694747924805,35.24668360330973,43.76723938574618
405,536,10,0.9486784728100077,True,1,1,[16],[0.82051283],71,13.865916,71,17.310922622680664,16.70592319534486,26.77460026400486
406,539,7,2.4186716466329723,True,0,0,[],[],44,6.6913185,-1,-1.0,8.061829532485412,-1.0
407,541,3,0.29998779296875,True,0,1,[12  7],[0.5263158  0.01128668],31,8.328733,27,9.149720191955566,10.034618607486587,12.061469129718718
408,541,4,0.3000030517578125,True,0,1,[22  2],[0.7149123  0.00082508],183,34.86876,208,41.607521057128906,42.01055319912463,50.941730171291674
409,541,5,2.09999302469499,True,1,1,[23  1],[0.78431374 0.00305499],93,20.165478,89,21.52034568786621,24.295756328536804,30.695020932059617
410,542,4,1.2728159440183007,True,1,1,[21],[0.46296296],25,7.9676304,-1,-1.0,9.599554682352457,-1.0
411,544,6,0.6708203933887703,True,0,1,[9],[0.65909094],73,26.359184,73,24.127267837524414,31.758053331490025,33.19601760193234
412,546,3,0.5999984741210938,True,1,1,[24],[0.75714284],130,26.902401,116,28.68488883972168,32.41253128970962,37.054659510061306
413,546,11,0.29998779296875,True,0,1,[31],[0.8368421],166,32.940746,183,36.452720642089844,39.68764615346151,45.90318598378033
414,550,6,0.29998779296875,True,0,1,[28  2],[8.235294e-01 6.199628e-04],121,28.36402,127,35.24996566772461,34.173517342073374,44.19772242413901
415,552,5,0.29998779296875,True,1,1,[13],[0.7808765],220,40.418488,227,45.69917678833008,48.696972950395335,53.88626914437047
416,553,6,0.8999837242457838,True,1,1,[23],[0.74311924],87,19.882488,103,26.248266220092773,23.954805121364366,43.8356011027263
417,553,10,0.7348730873961772,True,1,1,[30  8],[0.79891306 0.00243902],166,34.00953,165,39.062408447265625,40.975336281650044,51.30915023240606
418,555,3,0.7348668584704857,True,0,1,[19],[0.04093567],19,4.1816163,-1,-1.0,5.038091935307147,-1.0
419,556,13,0.3000030517578125,True,1,1,[46],[0.8563536],169,32.062027,167,37.90451431274414,38.628948165709716,47.12516180962268
420,556,14,0.848493610725557,True,1,1,[35 34],[0.83435583 0.00194932],153,29.834831,146,32.1411247253418,35.945579804569846,38.540090827982354
421,558,5,1.6431816021723238,True,0,1,[26],[0.8181818],67,14.341153,73,16.809207916259766,17.278497764863165,21.172946146716537
422,558,6,0.300048828125,True,1,1,[16],[0.6666667],41,8.590214,44,12.595989227294922,10.34965515136719,15.001257551347672
423,560,4,9.386712117697305,False,0,1,[11  9],[0.78125    0.00925926],29,6.255259,28,8.389039039611816,7.53645667110581,15.20828036552122
424,560,9,0.29998779296875,True,1,1,[14  5],[0.86538464 0.00578035],95,23.642933,99,31.595104217529297,28.485461315476755,43.56153367182435
425,561,8,5.307545771311364,False,1,0,[],[],3,1.0224918,-1,-1.0,1.2319178466337275,-1.0
426,563,9,0.8485259795738118,True,1,1,[30  1],[0.7244898  0.00295421],79,15.882863,90,20.71279525756836,19.135979571974424,36.356357761970656
427,566,7,0.29998779296875,True,1,1,[13 10],[8.6486489e-01 2.5980774e-04],104,24.528034,103,25.855600357055664,29.551848446030217,34.96848268681972
428,566,8,0.29998779296875,True,1,1,[25  1],[0.74761903 0.00077773],193,34.447693,174,36.8820686340332,41.503244423004524,44.95679001620675
429,566,10,0.670820393562312,True,1,1,[16],[0.78205127],128,27.767742,150,34.6683464050293,33.455111032508945,41.69740925169398
430,566,11,0.4242575950931961,True,1,1,[20],[0.16981132],13,4.2296696,-1,-1.0,5.095987434846809,-1.0
431,569,5,1.4071162698960527,True,1,1,[29],[0.8208955],61,21.085726,61,28.88893699645996,25.404488896749108,43.223295662872175
432,569,6,0.29998779296875,True,1,1,[18 12],[0.8842105  0.00145054],93,20.711489,86,22.86840057373047,24.953600871993835,25.604863991253055
433,571,16,4.7434184203729215,False,1,1,[26 10],[0.36384976 0.00177873],169,27.910313,-1,-1.0,33.626882713961315,-1.0
434,572,7,1.9209401309056207,True,1,1,[15],[0.00103413],1,0.27533352,-1,-1.0,0.3317271370485605,-1.0
435,578,15,0.29998779296875,True,1,1,[13 12],[0.7380952  0.00135135],39,14.003431,34,15.437557220458984,16.871604000229436,33.83777951375955
436,583,0,0.29998779296875,True,0,1,[34  1],[3.9805827e-01 2.0300447e-04],94,22.668444,-1,-1.0,27.311377927481413,-1.0
437,584,2,0.424252200193688,True,1,1,[5],[0.00695249],11,2.9277623,-1,-1.0,3.5274244216551267,-1.0
438,585,9,0.300048828125,True,1,1,[25],[0.8245614],94,27.047113,114,30.198144912719727,32.586883636842295,35.23818434800302
439,587,5,0.3000030517578125,True,1,1,[16],[0.7383177],84,25.239452,102,39.68610382080078,30.408978749470542,43.90019266571369
440,588,2,36.54709305795091,False,1,1,[7],[0.68421054],15,3.6573176,17,5.794191360473633,4.406406793249659,130.00910691095788
441,588,4,0.2999267578125,True,1,1,[16  2],[0.6216216  0.07222223],92,19.849672,88,21.294586181640625,23.915267852415525,28.320282322450176
442,588,5,0.3000030517578125,True,1,1,[17  1],[5.1923078e-01 5.1308365e-04],69,15.317576,89,20.12398338317871,18.4549113354051,28.17579717361155
443,591,1,1.7233757001532126,True,0,1,[ 5 22],[0.1589041  0.13617606],718,222.45981,-1,-1.0,268.0238654814571,-1.0
444,594,0,0.29998779296875,True,1,1,[15],[0.7181818],89,19.503149,100,23.01692008972168,23.497769918786474,30.157551021996984
445,597,7,2.491966585165241,True,1,1,[27],[0.8023256],148,23.441347,162,33.50508117675781,28.242586894207694,44.23434149762981
446,598,1,0.29999542236328125,True,0,1,[16  0],[0.7209302  0.00328947],139,33.094406,157,38.337921142578125,39.87277846738517,50.10900268420344
447,599,6,0.29998779296875,True,0,1,[9],[0.44],12,5.6230493,-1,-1.0,6.774758143597339,-1.0
448,605,1,134.1811410299365,False,1,1,[12],[0.08571429],209,44.277664,-1,-1.0,53.346583354904,-1.0
449,609,6,0.4242468053627785,True,1,1,[11 10],[0.76086956 0.00180941],42,10.718532,39,9.908849716186523,12.913893504315114,10.64592202232824
450,610,4,2.2044946728670634,True,1,1,[43],[0.76086956],40,10.584036,41,15.430891990661621,12.751850449895285,28.48255486448534
451,611,5,0.424252200193688,True,1,1,[16 15],[0.872449   0.01020408],185,42.122784,182,39.668357849121094,50.750341760106835,49.16474339633855
452,611,6,0.3000030517578125,True,1,1,[19],[0.8513514],135,28.744755,139,29.735570907592773,34.63223468826478,35.318813877892545
453,611,7,0.4242468053627785,True,1,1,[23  2],[0.8333333  0.00090992],39,14.84305,38,17.24481773376465,17.883192774761156,20.965547615663397
454,613,0,0.29998779296875,True,0,1,[13  9],[0.62886596 0.00403633],75,24.123869,83,21.469118118286133,29.064902340073186,31.787813631927214
455,615,8,0.29998779296875,True,0,1,[8],[0.8666667],164,41.90031,172,37.58482360839844,50.482301826936656,42.63573458806986
456,617,10,0.3000030517578125,True,1,1,[22  2],[7.7310926e-01 1.9425020e-04],102,26.8678,109,24.44198989868164,32.37084308302546,33.62954789021481
457,618,8,0.29998779296875,True,1,1,[24],[0.85470086],108,18.376503,109,18.341140747070312,22.140365049063444,20.677444235115992
458,618,9,0.4242683850979975,True,0,1,[21 12],[0.8961039  0.00264784],149,28.214085,143,30.62068748474121,33.992873042462826,31.022204188402792
459,620,7,0.2999267578125,True,1,1,[24 20],[0.5906433  0.20987654],155,39.23347,117,22.935976028442383,47.26924206837114,27.137189912766257
460,621,9,0.4242468053627785,True,0,1,[28  1],[0.05952381 0.00318907],13,2.7390127,-1,-1.0,3.300015323133354,-1.0
461,623,3,0.424252200193688,True,0,1,[11],[0.8873239],65,14.564096,69,19.216976165771484,17.547104157597186,50.68815379240489
462,625,3,0.3000030517578125,True,0,1,[13  6],[8.5624999e-01 8.4530853e-04],151,29.38473,146,32.06202697753906,35.403288416115636,47.52918261301406
463,629,9,1.3747567258278974,True,1,1,[37],[0.82098764],151,35.080326,144,38.294410705566406,42.26545310882201,42.930439830145346
464,630,10,0.29998779296875,True,0,1,[16 13],[0.08695652 0.01111935],24,8.808495,-1,-1.0,10.612644057676018,-1.0
465,631,3,1.3747733744550652,True,1,1,[3],[0.72988504],153,30.407059,148,32.52671432495117,36.63501050098833,48.881857283081324
466,634,4,0.7348419401802327,True,0,1,[40],[0.73134327],55,15.402105,61,17.17292594909668,18.55675341135048,19.547969714390952
467,635,10,0.29998779296875,True,1,1,[41],[0.94495416],105,26.031258,107,28.504234313964844,31.362960999270523,35.58986892768863
468,636,0,0.29998779296875,True,1,1,[ 9 13  3  5],[0.52       0.23391813 0.00272727 0.00099717],161,34.97962,105,24.796010971069336,42.14412275567113,29.577807987430084
469,637,7,0.3000030517578125,True,0,1,[26 24],[0.7232704  0.00243902],123,33.51513,151,37.62605285644531,40.3796736016331,46.74204992477671
470,638,3,22.967148700559306,False,1,1,[17],[0.06818182],3,0.70845914,-1,-1.0,0.8535652275545053,-1.0
471,640,1,inf,False,1,1,[19],[0.7083333],161,28.571598,208,48.67720413208008,34.42361211202231,54.448265431129236
472,641,0,0.29998779296875,True,1,1,[42  0],[5.970149e-01 5.403945e-04],157,33.604053,164,37.18376922607422,40.486811442547534,46.63399400583326
473,644,7,0.4242468053627785,True,1,1,[39  1],[0.8333333  0.00149611],84,15.740268,81,17.850120544433594,18.96417801638684,24.49432755588611
474,644,8,0.3000030517578125,True,1,1,[35  2],[8.6915886e-01 3.6343813e-04],100,27.604645,100,27.187244415283203,33.25860816312124,32.85718397725426
475,646,5,0.3000030517578125,True,0,1,[24  1],[8.804348e-01 2.199736e-04],87,17.9301,86,16.59075164794922,21.602529502776733,22.68361209144949
476,646,6,2.5806972254866496,True,1,1,[15],[0.79012346],130,30.94213,160,42.61763000488281,37.27967365678535,51.575590039928144
477,647,4,0.2999267578125,True,1,1,[23],[0.9117647],132,25.151443,128,28.758968353271484,30.30294395354857,36.237328168998694
478,648,7,0.9486736475940446,True,1,1,[12],[0.9518072],164,38.579315,160,44.563720703125,46.48110263318901,52.017424645896874
479,650,7,0.3000030517578125,True,1,1,[14],[0.6],70,21.83181,98,20.179357528686523,26.303385539227225,27.7100132023291
480,651,0,6.044834927317216,False,1,1,[3],[0.7627416],1936,436.97192,2076,637.8702392578125,526.4721973832832,830.9623599052429
481,652,9,0.2999267578125,True,1,1,[19],[0.80851066],84,15.916785,86,19.010602951049805,19.176849686955833,19.79743603292832
482,658,8,0.300048828125,True,0,1,[20  3],[8.301887e-01 7.119127e-04],50,12.654605,47,11.219060897827148,15.246511941932772,11.49414118415028
483,660,1,0.6708476902510648,True,0,1,[17],[0.8318584],98,23.893387,109,27.398406982421875,28.787213061229295,38.978570028081606
484,662,3,0.29998779296875,True,1,1,[12 13],[0.64356434 0.14606741],87,27.637928,79,24.45119285583496,33.29870844461832,24.942190042473513
485,664,9,0.424268384549216,True,1,1,[31  3],[0.80473375 0.00089445],147,33.93403,158,39.626548767089844,40.88437183793769,49.74718073450324
486,667,8,22.504001760017314,False,0,1,[16],[0.3846154],7,3.4352913,-1,-1.0,4.138905169015907,-1.0
487,670,6,1.5297064525797102,True,1,1,[15 16 17],[0.62352943 0.13414635 0.125     ],80,26.639677,58,26.774133682250977,32.09599644304758,29.477332915762368
488,679,5,inf,False,1,1,[8 5],[0.77717394 0.05154639],176,31.029613,151,35.64649963378906,37.385076499847045,45.471869764426614
489,681,5,0.9486543469756282,True,1,1,[31  3],[0.68292683 0.00069444],32,7.516956,37,7.8037800788879395,9.056573316275356,12.364675666048495
490,681,6,0.29998779296875,True,1,1,[32  1],[0.74496645 0.00158228],137,28.657806,123,21.717329025268555,34.527477586125755,32.99575038971717
491,682,0,0.4242683850979975,True,1,1,[27  0],[0.79611653 0.00178891],92,21.062925,93,18.74075698852539,25.377018480415806,26.375812147461986
492,684,1,4.752886824580396,False,0,1,[5],[0.7254902],84,26.037243,92,32.76072692871094,31.370172155908794,36.868133363609736
493,685,7,2.1000061037373676,True,1,1,[22],[0.7457627],104,23.808058,102,33.83829879760742,28.6844069699207,47.99682515483387
494,685,8,1.3417090261567226,True,0,1,[30  1],[0.81395346 0.00153846],153,32.60783,159,33.22416687011719,39.28654222603304,44.67573735375497
495,687,4,0.29998779296875,True,1,1,[24  0],[8.105263e-01 6.040471e-04],88,23.865738,84,31.778451919555664,28.753901102456705,39.56453428449758
496,690,4,2.16329352370886,True,1,1,[10 20],[0.52820516 0.10144927],133,26.6274,165,33.78317642211914,32.08120415009648,40.784692079092814
497,692,11,0.424289965930668,True,1,1,[26],[0.68041235],83,18.305857,80,17.86577606201172,22.055249041821586,22.09845808583972
498,693,6,0.29998779296875,True,0,1,[19],[0.74],40,9.233,47,9.344169616699219,11.124096146549087,16.3213821172791
499,693,7,0.6708545130783613,True,0,1,[8 6],[0.7258065  0.00151134],55,12.621676,52,8.40671157836914,15.206839090370272,21.780738350509914
500,697,4,1.0816636898616552,True,0,1,[11],[0.63225806],117,22.87263,136,39.227134704589844,27.557384536927007,52.07905060388252
501,698,10,1.1999969482421875,True,0,1,[10],[0.95652175],89,27.2738,91,33.2926025390625,32.85999987498824,49.3129082653686
502,699,2,1.5588557118358282,True,0,1,[13],[0.1875],10,6.976678,-1,-1.0,8.405636017581067,-1.0
503,701,15,0.300018310546875,True,1,1,[17  6],[8.425926e-01 5.473454e-04],96,33.393867,103,39.0998420715332,40.233575292380465,49.2061745509685
504,701,16,4.947714168021388,False,0,1,[24],[0.00438596],1,0.73900837,-1,-1.0,0.8903715265802591,-1.0
505,702,10,0.300048828125,True,1,1,[28],[0.75333333],127,26.9128,136,25.096179962158203,32.42506004241576,30.164055224252362
506,705,6,0.300048828125,True,0,1,[16],[0.85833335],219,50.325737,227,42.950294494628906,60.63341807170087,50.045503134599215
507,710,7,1.5297154308103145,True,1,1,[22],[0.7692308],104,22.513931,103,31.872230529785156,27.125218402908512,37.81817338412077
508,712,3,0.29998779296875,True,0,1,[9],[0.8614458],152,34.445873,157,34.79180908203125,41.50105212108199,42.30830517161038
509,713,8,0.29998779296875,True,0,1,[14],[0.63414633],55,15.3143015,79,23.64299964904785,18.450965651546618,36.34189459057417
510,715,12,0.4242575950931961,True,1,1,[14  9],[0.86885244 0.0010929 ],111,20.232452,117,22.20928382873535,24.37644866575678,28.846076916922367
511,717,9,0.29998779296875,True,0,1,[13],[0.8125],45,16.678907,42,13.667732238769531,20.09506914989058,45.506802158989665
512,718,14,0.29998779296875,True,1,1,[25  1],[0.76875    0.00169205],140,30.015491,143,31.310749053955078,36.16324275372977,41.271824664299444
513,718,15,1.6155517089390865,True,0,1,[9 8],[0.7126437  0.00107643],70,13.656357,79,20.204097747802734,16.453441941594505,31.053116956417757
514,719,0,0.29998779296875,True,0,1,[11],[0.72727275],81,19.576561,90,22.907577514648438,23.586218041109753,27.62858224185551
515,719,12,104.20885487020364,False,1,0,[],[],1,0.2640648,-1,-1.0,0.318150347973927,-1.0
516,720,8,0.4242468053627785,True,1,1,[32 30],[0.86206895 0.0078125 ],83,26.585545,79,20.769392013549805,32.0307766098574,24.39153238945362
517,721,13,0.3000030517578125,True,1,1,[52  1],[7.0204079e-01 4.8473096e-04],216,38.346382,201,40.207740783691406,46.20046041097986,50.329518283645804
518,723,9,0.9949745552372941,True,1,1,[26  1],[8.1578946e-01 5.9171597e-04],138,30.6408,138,38.623321533203125,36.916627079607494,44.42456942403449
519,724,2,71.35899521946627,False,1,1,[3],[0.7151449],1536,344.67532,1601,492.69415283203125,415.27147407991345,623.6950300962488
520,724,11,0.4242468053627785,True,0,1,[14  9],[6.2500000e-01 2.3546032e-04],20,4.2838607,19,5.279346942901611,5.161277931856822,39.051615592288464
521,725,10,0.7348606290563457,True,0,1,[18],[0.8911917],185,38.051617,180,40.834991455078125,45.84532128759178,46.43392637166237
522,726,7,0.5999755859375,True,1,1,[28  3],[7.894737e-01 7.570023e-04],65,16.42975,71,18.49503517150879,19.794880051210704,28.01880721293595
523,727,6,0.5195852940368115,True,1,1,[20],[0.82539684],113,32.54385,117,30.666332244873047,39.2094577651426,42.278465135583424
524,729,6,0.6708203933887703,True,1,1,[26  6],[6.781609e-01 3.536068e-04],136,29.49473,156,33.22621154785156,35.5358192719609,47.499118051687276
525,730,3,0.3000030517578125,True,1,1,[15],[0.63589746],145,24.727554,174,36.20219421386719,29.79223412203502,40.71586883788529
526,732,9,1.2369294672108688,True,0,1,[18],[0.4888889],35,21.204418,-1,-1.0,25.547491785991625,-1.0
527,734,0,0.29998779296875,True,1,1,[38  0],[8.3589745e-01 3.6324011e-04],182,45.066948,176,38.35737609863281,54.29752763495388,46.461595996457774
528,734,6,0.42421444001344266,True,1,1,[13],[0.76],20,5.7203107,24,5.953727722167969,6.891940587974457,6.937796274166923
529,735,4,68.51765531574097,False,1,1,[14 13  5],[0.66486484 0.01111111 0.00412493],169,31.019104,139,27.209623336791992,37.372414462537655,37.56892847247627
530,736,10,0.3000030517578125,True,1,1,[48],[0.83870965],85,18.410503,86,23.229938507080078,22.181329382471294,28.99171899473643
531,737,4,1.236918365004812,True,0,1,[24],[0.92045456],84,21.56502,85,26.328062057495117,25.9819513343903,48.34219807886909
532,738,10,0.3000030517578125,True,1,1,[14 13],[8.6206895e-01 8.2508253e-04],192,29.90379,186,38.128868103027344,36.028662072606835,51.155724610865036
533,738,14,0.5196117185536361,True,1,1,[12  6],[0.8296296 0.0009901],126,28.040543,121,25.199499130249023,33.78378626811936,33.37282192031672
534,739,2,0.4242683850979975,True,1,1,[9 8],[9.000000e-01 6.756757e-04],20,6.7777443,18,6.301121711730957,8.165956979774569,6.693585785253807
535,742,4,0.29999542236328125,True,0,1,[10  2],[0.8873239  0.00817439],70,25.009214,64,32.97728729248047,30.131583615957975,39.776716929637715
536,743,0,0.3000030517578125,True,1,1,[16  3],[0.59183675 0.00494132],128,32.606293,106,32.22137451171875,39.28469002964985,49.2612456175623
537,743,2,0.424252200193688,True,0,1,[9],[0.740113],147,24.964603,161,38.92594528198242,30.07783545068948,49.8831370403558
538,744,10,0.424289965930668,True,1,1,[12  7],[0.7373737  0.00522648],83,25.433064,89,28.495922088623047,30.64224518925311,39.58024793707776
539,745,9,0.5999755859375,True,1,1,[29],[0.7368421],17,6.3451695,16,7.69010591506958,7.644782583397555,9.049649005715656
540,749,13,1.1999969482421875,True,1,1,[26],[0.875],141,28.396275,144,34.049400329589844,34.21237899596433,45.60790403045271
541,754,8,1.1224760101491862,True,0,1,[19],[0.7977528],78,18.431307,82,22.166080474853516,22.20639378191477,46.54100622923301
542,759,0,0.29998779296875,True,1,1,[12],[0.76623374],64,21.462889,72,32.90632629394531,25.858902069459482,50.01981681661887
543,759,3,0.29998779296875,True,1,1,[10],[0.7741935],83,15.803366,82,15.843273162841797,19.04019964746682,21.106777025074262
544,759,4,0.3000030517578125,True,1,1,[22  1],[0.76649743 0.00167504],185,32.80428,163,31.90410804748535,39.52322810529227,43.862403810391854
545,760,11,2.683281573034456,True,1,1,[ 7 18 24 21  4],[7.1296638e-01 7.5022066e-03 4.4563279e-04 4.4169612e-04 3.9777247e-04],2234,507.35925,2403,665.3402099609375,611.2762083490211,890.1730321676293
546,761,5,0.4242791742796267,True,0,1,[11  7],[0.7826087 0.0019802],61,11.578642,62,10.150280952453613,13.950170953589751,10.930735158407694
547,765,4,0.4242791742796267,True,0,1,[22],[0.7361111],61,18.336187,64,27.305938720703125,22.09179200321795,34.88586361330127
548,766,1,0.29999542236328125,True,1,1,[31],[0.83809525],90,24.66162,103,36.077125549316406,29.71279420048358,46.188108589247015
549,766,6,24.353654641258608,False,1,1,[29],[0.00164204],4,1.0695658,-1,-1.0,1.2886334614581374,-1.0
550,766,7,0.29998779296875,True,0,1,[11  8],[0.9223301  0.00311526],100,21.486845,98,29.410171508789062,25.887765080095775,32.908500481890016
551,770,2,0.3000030517578125,True,1,1,[14],[0.4532374],70,15.646059,-1,-1.0,18.850673537656487,-1.0
552,770,17,2.846054719506579,True,0,1,[15  5],[0.73109245 0.00843486],102,24.161695,104,30.85455894470215,29.1104764823454,45.303443546413504
553,771,16,0.8485151901863922,True,1,1,[11],[0.9433962],101,19.461012,105,25.731687545776367,23.44700227300805,35.476243533946956
554,771,17,0.6708067454088067,True,0,1,[22  8],[8.4924620e-01 6.7031616e-04],188,44.63684,180,42.1086540222168,53.77932628953314,50.07297006294339
