,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,pred_num_pix,pred_sum_pix,true_num_pix,true_sum_pix,ke,true_ke
555,772,4,0.4242683850979975,True,1,1,[15  2],[0.85119045 0.00959233],159,32.96253,152,36.542503356933594,39.713889432240684,51.23686867789998
556,772,5,0.4242090445651077,True,0,1,[16  0],[8.914729e-01 7.163324e-04],124,27.935982,120,31.77568817138672,33.65780933793769,49.77443249276843
557,774,0,0.3000030517578125,True,1,1,[32  1],[8.095238e-01 8.035356e-04],133,28.835186,133,35.369346618652344,34.741187957395994,49.06806654432606
558,774,10,1.7234288249598329,True,0,1,[12],[0.8],97,18.73496,101,20.710182189941406,22.572241633771416,24.558242424567098
559,775,11,0.9487074243266715,True,1,1,[28],[0.81208056],135,28.082615,135,27.618316650390625,33.83447578154415,31.753223085579705
560,775,12,0.2999267578125,True,1,1,[32],[0.8],135,32.48711,153,31.933080673217773,39.141096551734286,36.673552760878955
561,776,4,0.3000030517578125,True,1,1,[8 7],[0.775      0.00102459],35,9.046315,36,8.50205135345459,10.899174931537676,12.408258521468357
562,777,0,0.3000030517578125,True,1,1,[15  2],[0.77018636 0.00171821],146,33.957405,139,38.88501739501953,40.91253625341209,48.715065996910965
563,777,3,0.29998779296875,True,1,1,[12  6],[0.82758623 0.00143472],52,13.363532,54,11.388834953308105,16.100641043789416,13.704312104215328
564,777,4,0.3000030517578125,True,1,1,[10  7],[6.8367344e-01 2.7270248e-04],76,19.782822,89,24.079565048217773,23.834724885871612,47.592880103788296
565,778,8,0.5999984741210938,True,0,1,[36  0],[0.03703704 0.00078003],3,1.071928,-1,-1.0,1.2914795473397498,-1.0
566,779,4,0.4242468053627785,True,1,1,[10  0],[0.76969695 0.00091743],140,28.810047,152,31.29227066040039,34.71090018031109,36.56689388824547
567,780,3,0.29998779296875,True,1,1,[14],[0.8341014],197,39.9478,201,42.02557373046875,48.12987913568336,49.987294950621894
568,784,8,0.4242575950931961,True,1,1,[27  0],[8.5624999e-01 4.2122998e-04],148,36.42884,149,38.519222259521484,43.89016944241811,44.515457896551354
569,785,8,0.3000030517578125,True,1,1,[15  7],[8.7704921e-01 4.4355734e-04],232,44.47725,226,43.49315643310547,53.587047163262426,50.99858808506317
570,786,4,0.600006103515625,True,1,1,[19  2],[0.24705882 0.00142207],39,13.031851,-1,-1.0,15.701025078095586,-1.0
571,786,5,0.600006103515625,True,1,1,[18],[0.77272725],116,26.73343,118,28.440025329589844,32.2089528462973,32.97799669754642
572,786,6,0.29999542236328125,True,0,1,[12],[0.78723407],158,30.204426,178,40.15721893310547,36.39087447200913,48.012251913975405
573,788,10,0.29998779296875,True,1,1,[11  7],[0.75409836 0.00301659],107,20.590874,107,19.73467254638672,24.808281588267132,44.92144911033431
574,789,4,0.29998779296875,True,1,1,[30  6],[8.4112149e-01 2.8968713e-04],98,31.897203,99,29.51472282409668,38.43036559690913,32.886007412618156
575,790,7,0.4243007545635366,True,0,1,[12],[0.8487805],184,46.85752,195,44.871524810791016,56.45484464714327,51.34958661522156
576,792,5,0.29998779296875,True,1,1,[33],[0.84313726],141,22.842327,141,26.32000732421875,27.520876045686656,33.72574965593897
577,795,7,3.0298611509212363,False,0,1,[16],[0.7894737],85,27.76703,85,28.79534339904785,33.45425387462938,51.42619152884911
578,795,8,0.300018310546875,True,1,1,[12 11],[0.73846155 0.00692841],59,19.487137,54,13.343633651733398,23.478478121470257,16.84004179666825
579,796,1,0.3000030517578125,True,1,1,[25],[0.78571427],85,17.826824,90,18.001209259033203,21.478101431605328,28.658947553153393
580,796,8,1.7233225760057118,True,0,0,[],[],1,0.6365716,-1,-1.0,0.766953718231385,-1.0
581,798,9,0.9949745552372941,True,1,1,[16],[0.32214764],51,11.5859585,-1,-1.0,13.958986121487905,-1.0
582,799,11,0.2999267578125,True,0,1,[38  2],[0.71794873 0.00138504],63,20.354559,71,23.31790542602539,24.523564993617047,42.842354189257755
583,800,7,0.3000030517578125,True,1,1,[17  8],[0.8240741 0.0027933],95,23.89938,102,18.670347213745117,28.79443340990917,25.083673428235
584,800,8,0.29998779296875,True,0,1,[30  3],[8.1132078e-01 3.5523978e-04],48,17.895153,48,16.624435424804688,21.560425356209997,23.515182078608788
585,801,9,0.3000030517578125,True,1,1,[10  9],[0.79       0.00187266],90,21.695715,89,18.753276824951172,26.139415603086174,26.24440247893071
586,804,18,0.4242575950931961,True,1,1,[41],[0.11180124],19,8.194415,-1,-1.0,9.872789268034051,-1.0
587,806,0,0.29998779296875,True,1,1,[4],[0.32142857],64,16.799011,-1,-1.0,20.23977256682982,-1.0
588,807,0,0.29998779296875,True,1,1,[24  0],[0.8396226  0.00847458],103,23.621696,92,25.174652099609375,28.459875267672253,29.15727044357247
589,808,10,2.7166111603332905,True,1,1,[15 14],[0.8181818  0.00775194],215,43.352177,205,46.313297271728516,52.2315381521202,54.33296291419517
590,810,3,0.3000030517578125,True,1,1,[10  6],[8.3950615e-01 2.6574542e-04],75,14.868205,74,13.606134414672852,17.913500084934466,14.470579789720322
591,810,4,0.3000030517578125,True,0,1,[13  2],[8.4615386e-01 8.1766146e-04],153,33.270008,159,36.428550720214844,40.08434709296169,43.379203536338956
592,811,11,0.4242575950931961,True,1,1,[26 25],[0.81560284 0.02140673],135,22.355015,121,25.327468872070312,26.93375277231975,31.679174896704772
593,812,4,0.7348294842827975,True,1,1,[16 15],[0.6707317  0.00546448],61,16.08674,76,22.73662757873535,19.38161505274026,28.166529268180255
594,813,11,0.29998779296875,True,1,1,[19],[0.8333333],148,37.089127,149,31.65789031982422,44.68569468302899,34.34768582486282
595,814,8,0.3000030517578125,True,1,1,[12  5],[0.7131783  0.00684932],114,25.762745,107,29.399675369262695,31.039451691041513,36.75707929081751
596,814,9,0.4242575950931961,True,0,1,[11  9],[0.6875     0.00123916],37,9.822958,44,8.56313705444336,11.834889147655074,29.47636620961038
597,817,7,0.29998779296875,True,0,1,[17  9],[0.7832168  0.00959693],133,22.850323,122,25.69709587097168,27.53050930528756,38.35249058476515
598,818,12,0.29999542236328125,True,1,1,[17  8],[0.597561  0.0031348],59,17.619368,72,14.914155960083008,21.228153734322056,52.05987551959683
599,821,4,0.8999786378246659,True,1,1,[17],[0.8333333],117,33.585293,125,39.46171569824219,40.464208212243506,46.04846008957526
600,822,2,0.5999755859375,True,0,1,[7 8],[0.60330576 0.29532164],337,77.386024,245,68.260986328125,93.23617406638273,482.17080452331305
601,823,6,0.29998779296875,True,1,1,[43  1],[8.1443298e-01 2.7708506e-04],176,39.429695,176,39.288368225097656,47.50565678240305,49.49814163771692
602,824,6,1.529703460128878,True,1,1,[19],[0.852459],170,30.348461,169,41.61760711669922,36.56441102544946,45.61667922758719
603,824,7,241.88299549603016,False,1,0,[],[],70,12.842099,-1,-1.0,15.472408662359399,-1.0
604,825,5,0.3000030517578125,True,1,1,[8],[0.65217394],18,5.3420296,20,3.6987180709838867,6.43618020666651,5.0531185225210224
605,827,10,3.4467248384383975,False,1,1,[20],[0.45962733],84,21.912704,-1,-1.0,26.40084875635354,-1.0
606,831,9,0.5999755859375,True,1,1,[26 25],[0.9029126  0.00909091],100,20.864138,96,23.32492446899414,25.13751524040498,46.40537423770241
607,832,3,0.4242468053627785,True,1,1,[23  1],[9.0909094e-01 4.7801147e-04],81,17.45232,87,20.819536209106445,21.02689168539392,32.274359956628764
608,833,11,0.29998779296875,True,1,1,[50  3],[0.77272725 0.00429646],96,18.445127,99,19.082622528076172,22.223045165280265,23.629671271073356
609,833,12,1.1225331039322337,True,0,1,[51  1],[0.82954544 0.0017094 ],77,18.65813,84,20.705778121948242,22.479675476809582,40.73286727412554
610,834,8,1.3747367489197297,True,1,1,[18],[0.88349515],95,20.7061,99,23.634374618530273,24.94710899261107,28.749936430903873
611,835,6,0.29998779296875,True,1,1,[14],[0.22929937],38,8.985181,-1,-1.0,10.825519102165499,-1.0
612,836,9,0.29998779296875,True,0,1,[15  8],[8.4251970e-01 3.7835792e-04],121,27.78964,113,24.065067291259766,33.48149448992258,29.972040111430847
613,837,0,1.08164676185443,True,1,1,[24],[0.8518519],95,28.997095,105,37.317073822021484,34.93625916630389,45.153839032457874
614,837,8,0.300048828125,True,1,1,[12 10],[7.2549021e-01 5.3580996e-04],96,23.11145,80,21.72764778137207,27.84512071724398,57.379698127335715
615,838,2,0.4242468053627785,True,0,1,[34  2],[8.2978725e-01 3.5285816e-04],45,15.983052,41,13.442919731140137,19.256689462317045,35.089196219540305
616,838,3,0.3000030517578125,True,1,1,[21],[0.8108108],63,14.635829,71,15.589341163635254,17.633528881762402,20.348380579386863
617,838,4,0.7348107952878842,True,1,1,[37],[0.8645833],178,30.26118,180,33.85676193237305,36.45925406950066,40.64729506923311
618,840,11,1.3747600556372048,True,1,1,[21 20],[0.537037 0.012   ],106,24.24003,143,36.53196716308594,29.204855769513603,45.37101424711198
619,841,3,0.29998779296875,True,1,1,[48],[0.7685185],98,26.577583,93,32.37997055053711,32.02118471444371,41.50094337754099
620,842,11,0.29998779296875,True,0,1,[28  2],[0.7118644  0.00353826],58,13.689561,43,10.97064208984375,16.493446855659947,11.939873798796372
621,842,12,0.42421444001344266,True,0,1,[29  1],[0.72727275 0.00101368],57,14.304567,57,15.322295188903809,17.234418478356787,16.877032339812956
622,843,0,0.29998779296875,True,1,1,[17],[0.7647059],40,14.062473,50,20.147781372070312,16.942738912191736,27.167148448257
623,843,10,0.6708135693901118,True,1,1,[27  0],[0.484375   0.00086555],148,30.231808,-1,-1.0,36.423864709325585,-1.0
624,844,8,1.2727727849137247,True,0,1,[40],[0.50526315],51,25.623835,92,35.729896545410156,30.87208989154862,46.276393808178874
625,845,2,0.4242468053627785,True,1,1,[8 4],[8.7209302e-01 8.1967213e-04],80,21.553402,81,29.169374465942383,25.967954153037937,30.85472111259402
626,846,3,0.29998779296875,True,1,1,[8],[0.7552083],159,30.826096,178,35.13466262817383,37.139874194041795,48.02761942338504
627,851,3,0.8485583485592534,True,1,1,[9],[0.8235294],151,35.481216,159,36.30548858642578,42.748453530920564,46.78570450355624
628,851,4,0.3000030517578125,True,1,1,[14],[0.78688526],107,23.191622,111,27.366291046142578,27.941712988428325,40.287777051309476
629,853,6,0.5999908447265625,True,1,1,[32],[0.79856116],127,36.053135,123,31.041379928588867,43.43751194965409,41.7997896700032
630,853,7,0.29998779296875,True,1,1,[42  2],[0.8425197  0.00091241],119,33.597553,115,39.519775390625,40.478979823101,49.08765013992113
631,854,7,1.5297169263208052,True,1,1,[16],[0.76],149,27.98674,159,31.639127731323242,33.71896399072854,43.02083309216992
632,857,5,0.9950113609915262,True,0,1,[13],[0.77124184],134,28.118422,137,37.49833297729492,33.87761633080173,48.754598041713315
633,858,3,0.29998779296875,True,0,1,[17],[0.8455285],109,24.372644,118,25.96238136291504,29.364631836672867,36.33812305823352
634,859,5,0.9486929485560686,True,1,1,[9],[0.675],33,11.455821,34,13.25325870513916,13.802194020834316,17.867410318894972
635,860,0,0.29998779296875,True,1,1,[14  1],[0.8186813  0.00406504],168,32.447327,163,38.77095031738281,39.09316465079067,47.39596738686343
636,861,8,0.42421444001344266,True,0,1,[12 11],[0.7708333  0.00134168],45,17.059385,40,13.795574188232422,20.553476264677855,23.24338484796053
637,863,3,0.2999267578125,True,1,1,[17 16],[0.84615386 0.00185529],171,30.528717,165,33.9109001159668,36.78158679640437,41.21082550610911
638,865,7,9.918128968103856,False,1,1,[ 5 18  9  6],[7.2247165e-01 3.7537538e-03 9.7370986e-04 2.4660912e-04],3993,881.2034,4063,1236.921875,1061.690879729857,1619.6230195791281
639,870,8,0.29998779296875,True,1,1,[36  3],[0.80508476 0.00145985],103,22.345484,110,18.31215476989746,26.922269614346057,19.562230189336216
640,872,9,0.4242575950931961,True,0,1,[26 25 24],[0.7027027  0.08333334 0.02439024],68,21.625141,58,14.85584831237793,26.054386920239555,17.883498180308187
641,873,0,0.3000030517578125,True,0,1,[17 11],[7.5294119e-01 4.2716786e-04],151,26.10904,147,37.646453857421875,31.45667386342244,46.72275010421335
642,873,7,27.359238559866505,False,1,1,[37],[0.8666667],15,2.399911,13,3.7457711696624756,2.8914589479745154,4.473006139818005
643,873,9,0.29998779296875,True,0,1,[29],[0.4789916],61,15.094794,-1,-1.0,18.18649912454996,-1.0
644,874,7,0.9949791559140273,True,1,1,[13 12],[0.8888889  0.00426439],201,36.41455,207,40.84607696533203,43.87295274849398,50.23795250061107
645,875,0,inf,False,1,1,[9 8],[0.8638743  0.02392345],185,46.663033,171,36.992637634277344,56.220521122576244,50.10930885903724
646,876,7,3.7229135304142873,False,1,1,[31],[0.6979167],82,18.137613,81,20.00914764404297,21.852546140372038,38.89909430876058
647,877,8,0.5196469588603868,True,0,1,[17],[0.23489933],144,25.19961,-1,-1.0,30.36097561020449,-1.0
648,877,10,0.300048828125,True,1,1,[43],[0.8880597],125,30.602367,128,33.380455017089844,36.87032217002777,36.083753287480896
649,879,4,0.300048828125,True,0,1,[14  8],[7.6999998e-01 3.0048078e-04],171,32.3993,183,37.674842834472656,39.03530074889402,46.32332583265434
650,879,7,1.2369109636042364,True,1,1,[30  1],[0.26153848 0.00599187],54,13.641026,-1,-1.0,16.434970533991436,-1.0
651,880,5,0.4242575950931961,True,1,1,[8],[0.7352941],103,26.175735,133,31.25061798095703,31.537030691123874,38.97206191279388
652,881,0,0.29998779296875,True,1,1,[53],[0.8789809],147,28.006397,148,32.174835205078125,33.74264728592103,42.57462336126173
653,885,0,0.29998779296875,True,1,1,[11],[0.8495575],211,30.974445,207,43.03752136230469,37.31860884700913,49.87417785721175
654,885,7,0.3000030517578125,True,1,1,[15],[0.78651685],78,15.514335,81,15.72844123840332,18.69196949234928,20.936608799242652
655,886,5,0.29998779296875,True,1,1,[30],[0.81],182,37.026516,180,41.463844299316406,44.610260193606464,48.20992773002186
656,888,2,0.3000030517578125,True,1,1,[26  2],[0.74358976 0.00109449],102,26.011673,102,29.747100830078125,31.33936502847327,35.60085819375185
657,889,3,0.29998779296875,True,1,1,[7],[0.85],55,10.850769,56,10.004114151000977,13.073215714420181,11.2948032572038
658,890,10,0.5195985039426564,True,1,1,[45],[0.8352941],149,34.17699,163,37.98055648803711,41.17709699883519,44.292563100770145
659,891,3,2.9546455659530744,True,1,1,[12],[0.73309606],447,104.41478,527,155.4678955078125,125.8009393531156,193.1002042658619
660,892,6,0.29998779296875,True,1,1,[10],[0.83505154],88,19.530224,90,22.203264236450195,23.530390176428373,40.15804820411988
661,892,7,0.5196117185536361,True,0,1,[16],[0.8333333],134,29.99935,141,37.383995056152344,36.14379469170628,42.92421860829627
662,895,9,0.6708238052536049,True,1,1,[29],[0.84166664],110,21.834517,111,26.086503982543945,26.30664641598621,28.97419666612995
663,895,10,0.5999984741210938,True,1,1,[33 32],[0.88659793 0.00123762],179,42.15649,187,39.43178939819336,50.79095219991294,46.8535548017979
664,896,16,0.5999755859375,True,1,1,[43  1],[0.7794872  0.00080451],169,31.549095,178,35.764095306396484,38.01095801663686,45.37344336516828
665,899,2,0.29998779296875,True,1,1,[18],[0.8360656],162,39.60717,174,40.256248474121094,47.71948205419334,46.38934874442804
666,899,4,0.300018310546875,True,1,1,[17  2],[8.4102565e-01 7.6335878e-04],182,40.002678,177,33.860252380371094,48.19599749094033,38.81576735686632
667,902,0,0.5196161237226826,True,1,1,[25 13  5 14],[0.41304347 0.11176471 0.10245901 0.05263158],168,56.002853,-1,-1.0,67.47331734163215,-1.0
668,902,4,0.2999267578125,True,0,1,[30  2],[0.7105263  0.00207039],98,21.281246,97,22.439584732055664,25.640055644943057,28.414773171196405
669,903,6,0.29999542236328125,True,1,1,[31  1],[0.8896552  0.00258398],135,34.54112,139,40.221923828125,41.61580556846527,47.8904581290406
670,904,3,0.5196029088876658,True,0,1,[9 1],[0.91847825 0.00251256],177,42.182014,176,46.484169006347656,50.82170417509884,50.282064517072776
671,906,9,0.29998779296875,True,1,1,[37  0],[0.78846157 0.00124069],179,34.531,193,38.48443603515625,41.60361232527767,45.535750330631245
672,907,7,1.7748187765626635,True,1,1,[16],[0.8214286],51,13.238699,51,18.45317840576172,15.950239710060949,25.8296356452176
673,907,8,0.2999267578125,True,0,1,[24  2],[0.6958763 0.008    ],166,33.53708,163,30.35450553894043,40.40611910532756,34.828355284822166
674,908,8,2.0124520812957534,True,1,1,[19],[0.5686275],63,9.26294,97,24.97450065612793,11.160169164818454,37.93833495881264
675,908,9,0.29998779296875,True,0,1,[12],[0.8082192],127,24.329184,137,31.90675926208496,29.31226937167616,48.855871425558156
676,909,6,0.29998779296875,True,0,1,[17  2],[0.875      0.00378072],171,49.78795,174,46.16730880737305,59.98548025108246,51.58761149868914
677,910,13,0.29998779296875,True,1,1,[13],[0.6330275],80,14.914082,98,23.04580307006836,17.96877298010401,27.469078845184747
678,913,8,0.29998779296875,True,1,1,[31  0],[0.68421054 0.03496503],84,26.346739,76,27.539697647094727,31.743058813623637,42.293711027122335
679,914,1,1.469755517022495,True,0,1,[17],[0.7258065],53,13.9936,54,15.841764450073242,16.85975890561759,22.74604837941
680,914,2,0.3000030517578125,True,1,1,[14 13],[0.8551724  0.00182149],134,28.343569,135,28.45513153076172,34.14887807455408,35.56572310273757
681,918,2,2.7331201921463175,True,1,1,[25],[0.29192546],118,24.059385,-1,-1.0,28.98721120443689,-1.0
682,918,8,1.3076724844843381,True,1,1,[27],[0.8979592],134,25.938065,145,36.82038879394531,31.25068021107869,47.078232903554174
683,922,8,0.29998779296875,True,1,1,[7],[0.5],44,13.334278,-1,-1.0,16.065395309264403,-1.0
684,925,7,0.6708340428264503,True,0,1,[21],[0.81914896],83,24.178743,88,28.623416900634766,29.13101609930935,35.9292825760579
685,925,8,1.6155630432309365,True,1,1,[15],[0.80246913],143,25.410282,149,30.55022621154785,30.614797753023815,35.10835259338434
686,927,1,0.300048828125,True,1,1,[18  1],[0.6687898  0.00225225],122,26.506758,140,31.623573303222656,31.935852694224167,41.31359572528607
687,928,1,1.3747833637378204,True,1,1,[9],[0.65745854],149,27.838968,151,30.555633544921875,33.5409256349127,35.78225280715469
688,928,2,0.3000030517578125,True,0,1,[10],[0.86764705],186,37.850395,195,42.921966552734375,45.6028857863093,48.10209295330645
689,929,6,0.3000030517578125,True,1,1,[43],[0.8466667],135,36.170486,142,37.652061462402344,43.578899337584716,43.023794863296736
690,930,1,0.4242683850979975,True,1,1,[20 17],[0.8        0.01290323],94,24.409912,95,25.917011260986328,29.409532661897593,32.501021365200096
691,930,9,0.300048828125,True,1,1,[30],[0.7387387],94,31.044905,99,29.756628036499023,37.4034996492317,34.30073006590099
692,931,11,0.9949791587220939,True,0,1,[10  9],[0.8015873  0.00146735],117,25.08858,110,24.432270050048828,30.22720382874271,44.76252261894778
693,931,12,0.4243007545635366,True,1,1,[19],[0.8681319],166,36.73534,174,35.6786003112793,44.25944592579302,39.98589343048586
694,932,7,1.2369257686198998,True,1,1,[12],[0.84],136,43.497715,140,37.897247314453125,52.4068855377565,46.902682184760444
695,934,1,0.29998779296875,True,1,1,[29  4],[7.8421050e-01 6.4412237e-04],172,35.435074,167,38.44676208496094,42.69286006330008,43.2926615068876
696,934,5,0.3000030517578125,True,1,1,[13 11],[8.469388e-01 7.930214e-04],93,21.137974,88,24.05023765563965,25.467438295663122,33.2306007349179
697,936,4,0.29998779296875,True,1,1,[17 13],[6.086956e-01 1.520219e-04],127,24.868433,132,30.100204467773438,29.961967468261722,39.83564234721168
698,940,2,0.3000030517578125,True,1,1,[8 7],[0.49074075 0.37878788],196,36.866787,-1,-1.0,44.417815610586885,-1.0
699,940,3,2.5980867833969796,True,1,0,[],[],6,2.0231538,-1,-1.0,2.437534676976951,-1.0
700,941,9,0.3000030517578125,True,0,1,[31],[0.7531645],127,26.60796,150,30.83334732055664,32.05778282808971,34.9988840360962
701,941,10,0.300048828125,True,1,1,[29],[0.8465116],192,33.93219,205,41.22588348388672,40.882156555911145,44.90385193996121
702,942,2,0.6708272171878565,True,1,1,[14],[0.8502994],152,33.47039,157,36.210731506347656,40.325771469667735,47.730110927500895
703,943,5,inf,False,1,1,[6],[0.83507305],426,123.42369,453,134.28857421875,148.70324192276922,162.2347012308643
704,943,6,0.5196381493437988,True,1,1,[16  2],[0.7294118  0.00461894],77,16.715994,70,17.11511993408203,20.139751664127214,20.30262583612228
705,944,10,0.2999267578125,True,0,1,[23],[0.76642334],111,32.02494,131,40.3436279296875,38.58426565147308,43.88387746571138
706,945,5,0.29999542236328125,True,1,1,[13],[0.6818182],52,13.648928,59,10.663656234741211,16.44449119108269,51.934849230075606
707,946,7,0.4242468053627785,True,1,1,[47  0],[0.82733816 0.00250627],133,31.152958,121,25.93092918395996,37.53368423645755,39.08769867901307
708,947,4,0.4242791742796267,True,1,1,[20 19],[0.7338129  0.06153846],124,22.820984,117,21.829116821289062,27.4951613092997,26.055935318583664
709,949,0,1.2368813568060792,True,1,1,[33  1],[7.2649574e-01 4.8709207e-04],96,17.922014,106,21.780916213989258,21.592788236686985,27.931604081212917
710,950,2,0.9487122496162614,True,0,1,[25],[0.7950311],138,34.821198,151,32.71849060058594,41.95325001176582,42.29619951586195
711,952,9,0.3000030517578125,True,1,1,[22],[0.9358974],148,31.704891,154,33.48759841918945,38.19866410220963,47.591076753996695
712,953,5,0.4243007545635366,True,0,1,[15  8],[7.790698e-01 6.918819e-04],153,34.91266,153,34.81425094604492,42.06344420651356,38.761026841408366
713,954,0,0.4242468053627785,True,1,1,[46],[0.85470086],103,27.704323,114,39.64839553833008,33.3787021866764,51.69004492991635
714,954,8,0.5999984741210938,True,1,1,[43],[0.80246913],147,25.916252,145,25.680278778076172,31.224400164133097,39.81534151801997
715,955,6,0.3000030517578125,True,0,1,[27  2],[8.3333331e-01 2.3057414e-04],117,33.97975,114,39.30010986328125,40.93945974326996,50.00662283684773
716,955,9,0.29998779296875,True,1,1,[15],[0.89017344],160,34.628086,167,42.24221420288086,41.72058565070831,47.226417154808225
717,955,10,1.1999969482421875,True,0,1,[18],[0.88095236],78,19.192266,80,21.519245147705078,23.12321260751012,27.640737924079083
718,956,3,0.4242468053627785,True,0,1,[30  9],[8.4946239e-01 8.3728717e-04],86,19.375896,86,22.846702575683594,23.344453558864366,26.245537579057565
719,956,11,0.4242575950931961,True,0,1,[51],[0.76865673],120,34.389496,117,35.872711181640625,41.43312752964985,41.42282104683274
720,956,12,0.2999267578125,True,1,1,[47  3],[8.8461536e-01 4.7029316e-04],100,23.949291,96,26.531187057495117,28.854567746081987,30.165281552805936
721,960,15,0.2999267578125,True,1,1,[29  5],[0.88148147 0.00196078],127,29.02686,127,29.35223388671875,34.97211961861117,44.48290754209621
722,961,5,4.102414197594746,False,0,1,[21],[0.06875],15,3.6520844,-1,-1.0,4.400101627211973,-1.0
723,962,9,0.9950067611656987,True,1,1,[25],[0.57377046],36,9.826165,60,15.624761581420898,11.83875325214432,31.19023019124575
724,963,4,0.6708067459294424,True,0,1,[24  1],[7.7380955e-01 6.6401064e-04],73,16.3601,76,14.75943374633789,19.710963605398156,28.304019830248215
725,963,5,0.29998779296875,True,1,1,[21  8],[0.754717   0.00362319],49,14.585162,44,14.984071731567383,17.5724845334708,16.379677616650802
726,964,4,3.923032619960967,False,0,1,[6],[0.525369],3018,675.8545,3596,1041.9586181640625,814.2825207078314,2895.1138995916403
727,972,4,0.4242036491853643,True,0,1,[12  7],[0.8731343  0.00137363],129,28.444508,122,24.420547485351562,34.270491082984286,28.307908483704754
728,975,8,1.9209305989516503,True,1,1,[20],[0.68085104],68,14.262965,90,29.082763671875,17.184295424495836,50.39618358724955
729,978,0,0.29998779296875,True,1,1,[12],[0.60655737],151,35.05263,143,32.83238983154297,42.2320859977998,43.72389352925391
730,979,2,0.3000030517578125,True,0,1,[12],[0.7432432],126,23.538511,132,28.030094146728516,28.35965214005436,42.417599098109754
731,981,7,7.88599585783555,False,0,1,[35],[0.09302326],12,4.1848125,-1,-1.0,5.041942826236587,-1.0
732,983,9,1.3747900236427266,True,1,1,[14],[0.58125],103,21.531233,150,32.49665832519531,25.941244378147356,42.97294371676331
733,987,3,0.29999542236328125,True,0,1,[29  3],[7.9646015e-01 4.1118421e-04],99,30.672504,104,37.25154113769531,36.954824608492565,51.71163366117508
734,989,4,0.5999908447265625,True,1,1,[12],[0.7826087],42,12.000831,40,10.015335083007812,14.458832108830832,11.546923340048725
735,991,3,0.29999542236328125,True,1,1,[13  1],[0.8738739  0.00087835],103,20.959936,105,20.39260482788086,25.252935110804547,24.990977519079387
736,995,5,0.3000030517578125,True,0,1,[34  1],[8.010204e-01 6.225358e-04],180,38.011368,173,34.28306579589844,45.79682867211032,44.132978978471854
737,996,9,51.91127330967633,False,1,1,[26],[0.5192308],67,18.77494,91,27.283138275146484,22.620410229786334,31.184626413971177
738,998,10,0.29998779296875,True,1,1,[32],[0.7889447],171,36.853714,185,37.30071258544922,44.40206504729857,38.81608543104567
739,999,2,0.4242468053627785,True,1,1,[11],[0.8043478],121,29.22467,128,30.460065841674805,35.21044627729669,37.82674588480402
